code;country;gdp;hdi;uhc;pop_0_14;pop_15_64;pop_65+;week;prev_cases;prev_deaths;cases;deaths
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;1;0.0;0.0;0.0026286903625403002;0.0
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;2;0.0026286903625403002;0.0;0.010514761450161201;0.0
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;3;0.010514761450161201;0.0;0.042059045800644804;0.0
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;4;0.042059045800644804;0.0;0.0893754723263702;0.0
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;5;0.0893754723263702;0.0;0.2996707013295942;0.010514761450161201
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;6;0.2996707013295942;0.010514761450161201;0.7859784183995497;0.018400832537782102
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;7;0.7859784183995497;0.018400832537782102;1.5956150500619621;0.0473164265257254
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;8;1.5956150500619621;0.0473164265257254;2.618175601090139;0.0867467819638299
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;9;2.618175601090139;0.0867467819638299;4.024524945049199;0.1498353506647971
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;10;4.024524945049199;0.1498353506647971;7.107978740308972;0.22343868081592552
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;11;7.107978740308972;0.22343868081592552;11.571494975902402;0.31544284350483603
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;12;11.571494975902402;0.31544284350483603;17.51759257596856;0.4442486712693107
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;13;17.51759257596856;0.4442486712693107;27.816801416401457;0.5730544990337855
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;14;27.816801416401457;0.5730544990337855;39.96923696242526;0.6755734231728572
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;15;39.96923696242526;0.6755734231728572;53.47281935479479;0.9384424594268872
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;16;53.47281935479479;0.9384424594268872;65.10214551867307;1.2381131607564813
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;17;65.10214551867307;1.2381131607564813;75.79302922312448;1.5272691006359145
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;18;75.79302922312448;1.5272691006359145;81.40265445678547;1.8952857513915564
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;19;81.40265445678547;1.8952857513915564;86.61797613606542;2.2711884732348193
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;20;86.61797613606542;2.2711884732348193;90.56101167987588;2.654977266165703
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;21;90.56101167987588;2.654977266165703;93.25279061111715;3.1044833181600944
AFG;Afghanistan;82736859539.8292;0.496;0.37;0.4309017451825664;0.5432489859542511;0.02584926886318247;22;93.25279061111715;3.1044833181600944;94.44358734534791;3.1833440290363035
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;1;0.0;0.0;0.03456369726487094;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;2;0.03456369726487094;0.0;0.03456369726487094;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;3;0.03456369726487094;0.0;0.05341662304570964;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;4;0.05341662304570964;0.0;0.06598524023293544;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;5;0.06598524023293544;0.0;0.10997540038822573;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;6;0.10997540038822573;0.0;0.12568617187225797;0.0
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;7;0.12568617187225797;0.0;0.16339202343393538;0.0031421542968064495
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;8;0.16339202343393538;0.0031421542968064495;0.216808646479645;0.006284308593612899
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;9;0.216808646479645;0.006284308593612899;0.24508803515090305;0.006284308593612899
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;10;0.24508803515090305;0.006284308593612899;0.38334282421038685;0.009426462890419348
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;11;0.38334282421038685;0.009426462890419348;0.496460378895419;0.018852925780838695
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;12;0.496460378895419;0.018852925780838695;0.6409994765485157;0.025137234374451596
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;13;0.6409994765485157;0.025137234374451596;1.0054893749780638;0.05027446874890319
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;14;1.0054893749780638;0.05027446874890319;1.4139694335629023;0.06598524023293544
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;15;1.4139694335629023;0.06598524023293544;1.9795572069880631;0.08483816601377414
AGO;Angola;218533343589.654;0.574;0.4;0.4680892374306559;0.5097470081073654;0.022163722004733436;16;1.9795572069880631;0.08483816601377414;2.5262920546323855;0.09740678320099994
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;1;0.0;0.0;4.052505094453064;0.24454772121699522
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;2;4.052505094453064;0.24454772121699522;8.174880966396698;0.5240308311792755
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;3;8.174880966396698;0.5240308311792755;12.08764450586862;0.7336431636509857
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;4;12.08764450586862;0.7336431636509857;16.38469732153868;0.8384493298868407
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;5;16.38469732153868;0.8384493298868407;21.2407163571333;0.8733847186321259
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;6;21.2407163571333;0.8733847186321259;24.873996786642945;1.013126273613266
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;7;24.873996786642945;1.013126273613266;27.249603221322324;1.013126273613266
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;8;27.249603221322324;1.013126273613266;29.555338878511137;1.013126273613266
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;9;29.555338878511137;1.013126273613266;31.826139146954663;1.013126273613266
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;10;31.826139146954663;1.013126273613266;35.9485150188983;1.082997051103836
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;11;35.9485150188983;1.082997051103836;39.896213947115506;1.082997051103836
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;12;39.896213947115506;1.082997051103836;47.023033251153656;1.187803217339691
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;13;47.023033251153656;1.187803217339691;61.765767301663935;1.3974155498114014
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;14;61.765767301663935;1.3974155498114014;76.82291985088179;1.7118340485189667
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;15;76.82291985088179;1.7118340485189667;93.69671261485446;2.445477212169952
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;16;93.69671261485446;2.445477212169952;112.07272709487438;2.8996372658586576
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;17;112.07272709487438;2.8996372658586576;134.01215122691337;3.6682158182549283
ALB;Albania;39657883612.092;0.7909999999999999;0.59;0.17672873342506357;0.6858238416732487;0.1374474249016877;18;134.01215122691337;3.6682158182549283;153.575968924273;4.227182038179489
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;1;0.0;0.0;0.05117431753418393;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;2;0.05117431753418393;0.0;0.0716440445478575;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;3;0.0716440445478575;0.0;0.08187890805469429;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;4;0.08187890805469429;0.0;0.13305322558887822;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;5;0.13305322558887822;0.0;0.21493213364357253;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;6;0.21493213364357253;0.0;0.4605688578076554;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;7;0.4605688578076554;0.0;0.8801982615879637;0.0
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;8;0.8801982615879637;0.0;1.5659341165460283;0.020469727013673573
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;9;1.5659341165460283;0.020469727013673573;4.789916121199616;0.020469727013673573
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;10;4.789916121199616;0.020469727013673573;15.403469577789364;0.10234863506836786
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;11;15.403469577789364;0.10234863506836786;37.00926644072182;0.20469727013673572
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;12;37.00926644072182;0.20469727013673572;66.42426415937075;0.3786899497529611
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;13;66.42426415937075;0.3786899497529611;100.43471559258938;0.7266753089854119
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;14;100.43471559258938;0.7266753089854119;139.18390882947347;1.2179487573135777
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;15;139.18390882947347;1.2179487573135777;178.2606176985763;1.8934497487648054
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;16;178.2606176985763;1.8934497487648054;231.58425656919596;2.190260790463072
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;17;231.58425656919596;2.190260790463072;293.78152210024314;2.497306695668176
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;18;293.78152210024314;2.497306695668176;346.9209334277397;2.681534238791238
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;19;346.9209334277397;2.681534238791238;391.66775667963014;2.814587464380116
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;20;391.66775667963014;2.814587464380116;429.76191865207664;2.9476406899689946
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;21;429.76191865207664;2.9476406899689946;455.78917654996263;3.0806939155578728
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;22;455.78917654996263;3.0806939155578728;484.7231356837902;3.1830425506262405
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;23;484.7231356837902;3.1830425506262405;520.5144533671985;3.2853911856946083
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;24;520.5144533671985;3.2853911856946083;557.3190225377836;3.3877398207629765
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;25;557.3190225377836;3.3877398207629765;580.429344336221;3.459383865310834
ARE;United Arab Emirates;650567665712.549;0.866;0.76;0.14603509370146836;0.8431148964500835;0.010850009848448115;26;580.429344336221;3.459383865310834;593.4992650344516;3.500323319338181
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;1;0.0;0.0;0.9044079840243587;0.01339863680036087
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;2;0.9044079840243587;0.01339863680036087;2.3134979541956437;0.06476007786841087
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;3;2.3134979541956437;0.06476007786841087;3.7918142145021263;0.14068568640378915
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;4;3.7918142145021263;0.14068568640378915;5.214302821473772;0.23894235627310217
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;5;5.214302821473772;0.23894235627310217;7.099044398057868;0.3505976629427761
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;6;7.099044398057868;0.3505976629427761;9.323218106917771;0.4734185002794174
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;7;9.323218106917771;0.4734185002794174;11.384375068039953;0.6051717621496326
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;8;11.384375068039953;0.6051717621496326;15.115895416940456;0.7302257056196674
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;9;15.115895416940456;0.7302257056196674;20.484282561618375;0.8954755594907848
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;10;20.484282561618375;0.8954755594907848;30.86822608189805;1.1120868544299523
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;11;30.86822608189805;1.1120868544299523;42.781847303552254;1.297434663501611
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;12;42.781847303552254;1.297434663501611;57.81511779355716;1.6368667957774197
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;13;57.81511779355716;1.6368667957774197;79.14574757973166;2.0343596875214587
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;14;79.14574757973166;2.0343596875214587;111.076932181125;2.418453942465137
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;15;111.076932181125;2.418453942465137;149.81239117096828;3.0124601739478023
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;16;149.81239117096828;3.0124601739478023;186.05347060981103;3.689091332366026
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;17;186.05347060981103;3.689091332366026;238.49573504642348;4.573401361189844
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;18;238.49573504642348;4.573401361189844;303.7202989905802;5.591697758017269
ARG;Argentina;1036721129771.77;0.83;0.76;0.24760933384533668;0.6412127727601041;0.11117789339455918;19;303.7202989905802;5.591697758017269;316.6321186538613;5.839572538823946
ARM;Armenia;38445962298.0647;0.76;0.69;0.20633408497121733;0.6811275652353024;0.11253801101438592;1;0.0;0.0;0.03380973503986844;0.0
